k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
40,12,10,1.5,10,0.18,2.6,0.6733998916819213,0.24037188919475674
40,16,10,2.5,10,0.18,1.8,0.6733999400099379,0.2404149574348394
36,12,20,2.5,14,0.22,2.6,0.6734019189023381,0.2404859796892432
40,12,20,3.0,14,0.18,1.8,0.6734131866574411,0.2405357859288528
36,16,10,3.0,10,0.18,2.2,0.673416627916669,0.2404226533135329
40,12,15,2.0,14,0.18,1.8,0.6734178084750171,0.24044723252091457
36,16,10,3.0,14,0.15,2.6,0.6734266112785868,0.24045824516988717
40,16,15,3.0,10,0.18,2.2,0.6734278740207663,0.24049168097780507
36,12,15,3.0,10,0.15,1.8,0.6734326611781835,0.240403958796592
36,12,15,2.5,14,0.18,1.8,0.6734330857890206,0.24044203869863492
40,16,10,3.0,6,0.15,2.6,0.6734350112702537,0.24037363053205288
40,12,20,2.5,10,0.22,1.8,0.6734410306861104,0.24049269514995056
32,12,15,3.0,10,0.18,2.6,0.673442641887536,0.24041252456673692
36,12,20,3.0,10,0.22,1.8,0.6734444101900906,0.24047314375039291
40,12,15,1.5,10,0.22,2.2,0.6734468751021463,0.24043392795993515
40,12,10,1.5,6,0.22,2.2,0.6734477627666831,0.24038724539889805
32,12,15,3.0,10,0.22,1.8,0.6734526317121892,0.2404173605177908
32,12,10,2.5,10,0.22,2.6,0.6734571949026646,0.24039087550936755
36,16,10,3.0,14,0.18,1.8,0.6734665067992209,0.24047620742190837
36,16,15,3.0,10,0.22,2.2,0.6734674859012677,0.24049927220029566
36,12,15,3.0,6,0.22,1.8,0.6734723043992753,0.24041239758651023
36,12,10,2.5,6,0.15,2.6,0.6734731797203275,0.24036573762252555
40,16,15,2.0,10,0.22,2.6,0.6734763472941093,0.24050519567598358
36,12,10,2.0,14,0.22,1.8,0.6734770606667042,0.24042053146726527
40,12,15,1.5,14,0.22,2.2,0.6734775969290016,0.24046781224192937
40,12,25,3.0,14,0.22,2.6,0.6734797024356355,0.24065114864515175
40,16,20,3.0,10,0.22,2.6,0.6734811813397125,0.2405984491344311
36,12,10,2.5,10,0.15,1.8,0.6734846634355102,0.24040311047576174
40,12,15,2.5,6,0.15,2.6,0.6734900718415601,0.24040184790928798
40,20,10,2.5,10,0.22,2.6,0.6734930636189536,0.24053435852691296
36,12,10,2.0,6,0.22,2.6,0.6734941959821442,0.24040842109544747
36,12,10,2.0,14,0.18,2.6,0.6734953437967213,0.24042867065313026
40,12,15,3.0,6,0.15,1.8,0.6735030985931141,0.2403512476190252
36,12,15,2.0,10,0.22,2.2,0.6735062121194746,0.24044942378740988
32,12,10,3.0,10,0.15,2.6,0.6735074398396194,0.24041278066692942
36,12,10,2.0,10,0.22,1.8,0.6735082002693666,0.24041618382620933
40,16,10,2.0,14,0.18,2.6,0.673508607089605,0.2404915268535492
36,16,10,2.5,10,0.22,2.2,0.6735094789408675,0.24046628102245515
32,12,15,3.0,14,0.18,2.2,0.6735109278730904,0.2404698127491605
40,12,15,2.0,10,0.15,2.6,0.6735130915237347,0.2404595887377554
40,12,20,3.0,6,0.22,2.6,0.6735155421186269,0.2405441265128683
40,16,10,2.0,14,0.22,1.8,0.6735194541809341,0.24049790034492108
32,12,10,3.0,14,0.15,1.8,0.6735264229634189,0.24043877319560883
36,12,10,2.0,10,0.18,2.6,0.6735264313295614,0.24042522696489851
36,16,10,2.5,14,0.22,2.2,0.6735325902859591,0.24050442748758677
36,16,15,3.0,14,0.22,2.2,0.6735339131373355,0.24057233790350985
40,16,10,2.5,14,0.15,1.8,0.6735353816892463,0.24050433235074561
36,12,15,2.0,14,0.22,2.2,0.6735401717005903,0.240487554397198
32,12,10,3.0,10,0.18,1.8,0.6735429070641741,0.24042786264030364
40,12,20,3.0,10,0.15,2.6,0.6735465509091357,0.24053506340160552
40,16,15,3.0,14,0.15,2.6,0.6735468754143065,0.24059176465829477
40,16,10,2.5,6,0.18,2.6,0.673553665150691,0.24046558774162785
36,12,15,2.5,14,0.15,2.2,0.6735619383038594,0.24049732314803896
36,12,15,3.0,6,0.18,2.2,0.6735622175119099,0.24043598440564706
36,12,20,3.0,14,0.18,2.2,0.6735636946004994,0.2405650515693913
32,12,20,3.0,10,0.22,2.6,0.6735659195921607,0.2405105642397645
40,16,10,2.0,10,0.18,2.6,0.6735666798912139,0.2404925145177609
40,12,15,2.0,14,0.15,2.2,0.6735695103759575,0.24051314438922183
40,12,20,3.0,14,0.15,2.2,0.6735703530635888,0.24059847287291006
40,12,10,1.5,14,0.18,2.2,0.6735753279395253,0.2404692355921319
40,16,10,2.0,10,0.22,1.8,0.6735774137635109,0.240497407572662
32,12,10,3.0,6,0.22,2.2,0.673578770287805,0.24044078999927934
36,12,15,2.5,10,0.15,2.6,0.6735791280753777,0.24047666176261487
32,12,10,2.5,14,0.22,2.6,0.6735796697851997,0.2404663825009424
40,16,15,2.0,14,0.22,2.6,0.673581070890579,0.24058244070264728
40,16,10,2.5,10,0.15,2.2,0.6735819695720088,0.24049388412178632
36,12,10,2.5,6,0.18,1.8,0.6735852915186529,0.2404144463308454
36,16,10,3.0,14,0.15,2.2,0.6735860427386551,0.2405261507812927
40,16,15,2.5,14,0.18,2.6,0.673588508053044,0.24059930448351052
40,12,15,2.0,10,0.18,1.8,0.6735924785549743,0.24049546187899284
36,12,20,2.5,10,0.22,2.2,0.6735941286070641,0.24053612251359163
40,12,20,2.0,10,0.22,2.2,0.6735941869709023,0.24055573357691762
32,12,15,2.5,10,0.22,2.6,0.6735987056041851,0.2404845843038087
36,12,25,3.0,10,0.22,2.6,0.6735990819241139,0.24059615336259108
40,20,10,2.5,14,0.22,2.6,0.6735993011949626,0.24061873581370183
40,16,10,3.0,6,0.18,1.8,0.6736038929967693,0.24044434352194657
40,16,15,3.0,14,0.18,1.8,0.6736130839377612,0.2406220060377202
40,12,20,2.5,14,0.18,2.2,0.6736201005481846,0.24061158622790874
40,16,15,2.5,14,0.22,1.8,0.6736229042522291,0.24061797795801612
36,16,10,3.0,6,0.22,2.6,0.6736257118481588,0.2405290651069192
40,16,15,2.5,10,0.18,2.6,0.6736267212375648,0.240573690959437
40,16,10,2.0,6,0.22,2.6,0.6736337421340003,0.2405265430855279
40,12,10,1.5,10,0.18,2.2,0.6736389269412537,0.2404826077111201
36,12,15,2.5,6,0.22,2.2,0.6736440371461,0.24050842404826395
32,12,10,2.5,10,0.22,2.2,0.673645763721335,0.24047738077938813
36,12,10,2.0,14,0.18,2.2,0.6736464368672487,0.24049811817237984
40,12,15,2.0,6,0.18,2.6,0.6736505383441183,0.2405082594733273
40,12,25,3.0,10,0.22,2.2,0.6736505768580129,0.24066112235786455
40,12,15,2.5,6,0.18,1.8,0.673651347025359,0.24047107760251168
40,12,20,2.0,14,0.22,2.2,0.6736520493205692,0.24061499535782144
36,12,15,2.5,10,0.18,1.8,0.6736535821917328,0.2405101024821351
40,12,25,2.5,10,0.22,2.6,0.6736536757610323,0.2406482662184622
36,12,20,2.5,14,0.22,2.2,0.6736555812904331,0.24059895358122577
40,12,10,2.0,6,0.15,1.8,0.6736592651485117,0.2404450409323519
40,12,20,3.0,10,0.18,1.8,0.6736601785083643,0.24058538068248927
36,12,10,2.5,6,0.15,2.2,0.6736637517688241,0.24044431073264147
32,12,15,3.0,10,0.18,2.2,0.6736639173115377,0.24050940322956468
32,12,15,3.0,14,0.15,2.6,0.6736820503852995,0.24054344154530213
40,16,10,3.0,6,0.15,2.2,0.6736825179711771,0.24046637953016156
40,16,15,2.5,10,0.22,1.8,0.6736842260995295,0.2406014289421747
40,20,10,3.0,14,0.18,2.6,0.6736843713173688,0.2406710032286277
32,12,10,3.0,10,0.15,2.2,0.6736887924620035,0.24049381373637774
32,12,10,2.5,14,0.22,2.2,0.6736911936067904,0.2405174547911551
36,16,10,3.0,10,0.15,2.6,0.6736928800706725,0.24054244093286511
40,16,20,3.0,14,0.22,2.6,0.6736947378026332,0.2407501003014295
36,12,20,3.0,10,0.18,2.2,0.6736968586308856,0.24057828798647002
32,12,20,3.0,14,0.22,2.6,0.6737010960321356,0.24060464259526873
36,16,15,2.5,10,0.22,2.6,0.6737069378854978,0.24059908040400751
40,16,10,2.5,6,0.22,1.8,0.6737073979151182,0.2405363988432256
32,12,15,2.5,14,0.22,2.6,0.6737101909236733,0.2405586041435986
32,12,10,3.0,6,0.18,2.6,0.6737108542736253,0.24048788707487498
32,12,15,3.0,14,0.18,1.8,0.6737123244259553,0.24055714410695075
36,12,15,3.0,6,0.15,2.6,0.6737136757808858,0.24048555510897218
36,12,10,2.0,6,0.22,2.2,0.6737210010748558,0.24050837263904817
40,12,20,2.5,10,0.18,2.2,0.6737225797007103,0.2406106082004099
40,16,15,3.0,6,0.22,2.6,0.6737258364798657,0.24063862686672907
40,20,10,3.0,14,0.22,1.8,0.6737277035561702,0.2406939510933012
40,16,10,2.0,14,0.18,2.2,0.6737280901923363,0.24058995007931014
36,12,10,2.0,10,0.18,2.2,0.6737361190908424,0.24052142812528438
40,12,10,1.5,6,0.18,2.6,0.6737385459510493,0.24051664113828067
40,20,10,3.0,10,0.18,2.6,0.6737486674955763,0.2406500614326044
40,12,15,2.5,6,0.15,2.2,0.6737490143348167,0.2405037802740108
40,16,15,3.0,14,0.15,2.2,0.6737669184991841,0.24068349986551682
40,12,15,1.5,6,0.22,2.6,0.6737670714412106,0.24058194431274643
40,16,15,3.0,10,0.15,2.6,0.6737719414787277,0.24063550551654575
36,16,10,3.0,10,0.18,1.8,0.673774484046479,0.24057857170462502
40,16,10,1.5,10,0.22,2.6,0.6737792986136514,0.2405877517327628
36,12,25,3.0,14,0.22,2.6,0.6737818359873774,0.24072434376906798
40,12,15,2.0,10,0.15,2.2,0.6737834074621325,0.24057943644525775
40,12,15,2.0,6,0.22,1.8,0.673787294719181,0.24057231966833753
36,12,20,3.0,14,0.15,2.6,0.6737896030704642,0.2406590174736894
36,16,10,2.5,14,0.18,2.6,0.673789934027129,0.24061758797467164
36,16,10,2.5,14,0.22,1.8,0.6737960636820955,0.24062166486127098
36,12,15,2.5,14,0.15,1.8,0.6738003111156524,0.24060150118401244
40,12,25,3.0,14,0.22,2.2,0.6738016963601089,0.24079015637208726
36,16,15,3.0,14,0.18,2.6,0.6738020577344936,0.24068367208192762
40,12,10,1.5,6,0.22,1.8,0.6738040198549318,0.24054741695850318
36,16,10,3.0,14,0.15,1.8,0.6738085482551769,0.2406209475603268
40,20,10,3.0,10,0.22,1.8,0.6738094616750238,0.24067887659335213
40,12,10,1.5,14,0.15,2.6,0.6738117404745849,0.2405788251287524
32,12,15,3.0,14,0.15,2.2,0.67381807706559,0.24060168910163982
36,16,15,2.5,14,0.22,2.6,0.6738221588941321,0.24068353093982275
40,12,25,2.5,14,0.22,2.6,0.6738223643953744,0.2407692726317364
36,12,15,2.5,10,0.15,2.2,0.6738285175499583,0.24058669029029447
36,12,15,2.0,14,0.18,2.6,0.6738358741946706,0.240620474595889
32,12,10,3.0,6,0.22,1.8,0.6738362366498631,0.24054622032549017
36,16,15,3.0,14,0.22,1.8,0.6738365777358325,0.2407023685562576
40,12,20,2.5,6,0.22,2.6,0.6738371566722188,0.2406763530562944
40,12,15,1.5,14,0.18,2.6,0.6738399686483486,0.2406321128733843
40,16,10,1.5,14,0.22,2.6,0.6738407395426514,0.24063288445490327
32,16,10,3.0,10,0.22,2.6,0.6738410719601112,0.24061998146044508
40,16,15,2.5,14,0.18,2.2,0.6738414599036013,0.24070883958133876
36,12,10,2.0,14,0.15,2.6,0.6738417100119591,0.2405877867680314
40,12,10,1.5,14,0.18,1.8,0.6738424700407467,0.2405931436478388
36,12,15,2.0,14,0.22,1.8,0.6738434824084404,0.24062538317679533
40,16,10,2.0,10,0.18,2.2,0.6738445365214248,0.24061630604891607
32,12,15,2.5,10,0.22,2.2,0.6738473323116064,0.24059689730856892
36,12,20,3.0,14,0.18,1.8,0.6738485344169626,0.24068606854352273
32,12,20,3.0,10,0.22,2.2,0.6738489068342692,0.24063487606534706
40,16,15,2.0,10,0.22,2.2,0.6738495693026857,0.24067097026339593
40,16,10,2.5,6,0.18,2.2,0.6738506797946408,0.24058733098700114
40,12,15,2.0,14,0.15,1.8,0.6738517855578806,0.24063794123973356
36,16,15,3.0,10,0.18,2.6,0.6738542988913928,0.24066343571071772
40,12,15,1.5,14,0.22,1.8,0.6738562265979466,0.24064125131079847
40,20,10,2.5,10,0.22,2.2,0.6738582274666521,0.24069389418073095
32,12,10,2.5,14,0.22,1.8,0.6738645420555949,0.2405966644704359
40,12,20,3.0,10,0.15,2.2,0.6738650310958184,0.24066903024271225
36,12,10,2.0,14,0.18,1.8,0.6738651647745451,0.24059848823131672
40,12,15,1.5,10,0.18,2.6,0.6738674586299288,0.24062451155566728
40,20,15,3.0,10,0.22,2.6,0.6738692812965634,0.24077887710228715
36,16,10,2.5,10,0.18,2.6,0.6738708471643445,0.24062700402979184
36,12,15,2.5,6,0.18,2.6,0.6738715991588614,0.2405945473137344
32,12,15,2.5,14,0.22,2.2,0.6738751992359048,0.2406329490174748
36,12,15,3.0,6,0.18,1.8,0.673876263965996,0.24055478316750606
40,16,20,2.5,10,0.22,2.6,0.6738781085924145,0.2407525195751999
36,12,15,2.0,10,0.18,2.6,0.6738797524309992,0.24061788095310144
40,16,20,3.0,10,0.22,2.2,0.6738800239627007,0.240766911718124
36,16,10,2.5,10,0.22,1.8,0.673881865054056,0.24063189972445706
40,12,20,3.0,14,0.15,1.8,0.6738845903351637,0.24072952413856424
32,12,10,2.5,14,0.18,2.6,0.673885591246587,0.24060622471862778
40,16,15,3.0,10,0.18,1.8,0.6738870890595603,0.24068624412386955
40,20,10,2.5,14,0.22,2.2,0.6738891534535287,0.24074662058215707
40,12,20,2.5,14,0.15,2.6,0.6738911069708797,0.2407257771624878
40,12,20,3.0,6,0.22,2.2,0.6738921695260026,0.24069083372106065
40,12,15,1.5,10,0.22,1.8,0.6738922802318611,0.2406368334904105
32,12,20,3.0,14,0.22,2.2,0.6738934406985364,0.24068892025802135
40,16,15,2.0,14,0.22,2.2,0.6738940457279882,0.240722832437022
36,12,15,2.0,10,0.22,1.8,0.6739006962931137,0.24062810322896597
36,16,10,3.0,6,0.22,2.2,0.6739040266684824,0.24064036833463917
36,12,10,2.5,6,0.15,1.8,0.6739100925611609,0.24054522849947832
36,16,15,3.0,10,0.22,1.8,0.6739103781335839,0.24069035524834784
32,12,15,3.0,10,0.15,2.6,0.6739112621489478,0.2406177581386458
32,12,10,3.0,6,0.18,2.2,0.6739112903622965,0.24057076067668687
32,12,15,3.0,6,0.22,2.6,0.6739145502545428,0.24063593833614824
40,20,10,3.0,14,0.18,2.2,0.6739155302259053,0.24076861667946536
32,12,10,2.5,10,0.22,1.8,0.6739177457256509,0.2406019679486446
40,16,10,2.5,10,0.15,1.8,0.673932763136379,0.24064713617219313
40,12,10,1.5,10,0.15,2.6,0.6739335521588744,0.2406197235721834
32,16,10,3.0,14,0.22,2.6,0.6739336216043745,0.24068935193766436
32,12,10,2.5,10,0.18,2.6,0.6739361759513584,0.24061132231290971
32,12,10,3.0,10,0.15,1.8,0.673940394701349,0.24060662670264507
40,16,10,2.0,6,0.22,2.2,0.6739412498936754,0.2406581463417207
36,16,10,3.0,10,0.15,2.2,0.6739426034795074,0.24065051121114456
36,12,15,3.0,6,0.15,2.2,0.6739468986051398,0.24057432945785026
36,12,10,2.0,6,0.18,2.6,0.6739486785072528,0.2406058196855487
36,12,20,2.5,14,0.18,2.6,0.6739552740470925,0.24072791952113345
36,12,25,3.0,10,0.22,2.2,0.6739561014688985,0.24074937617889974
36,12,20,2.0,10,0.22,2.6,0.6739594260678524,0.24069662719464238
40,16,15,2.5,10,0.18,2.2,0.673963748272409,0.24071883245452574
40,12,20,2.5,14,0.18,1.8,0.673965070665609,0.24075981877166017
40,12,15,2.0,6,0.18,2.2,0.6739675228171376,0.2406430727841116
40,12,10,1.5,10,0.18,1.8,0.6739691391364994,0.24063546725233761
36,16,10,2.5,14,0.18,2.2,0.6739725470932622,0.24069801268935823
40,16,10,2.0,14,0.15,2.6,0.6739739455600815,0.24069905994581173
36,12,20,2.5,14,0.22,1.8,0.673977767503046,0.24074055772989708
32,12,15,3.0,10,0.18,1.8,0.673983336591932,0.24065000213931526
36,12,10,2.0,14,0.15,2.2,0.6739870272803259,0.24065392660536256
36,12,20,3.0,14,0.15,2.2,0.6739886678570176,0.24074294022298093
36,20,10,3.0,10,0.22,2.6,0.673989097682071,0.24075752789276986
40,12,10,1.5,6,0.18,2.2,0.6739904258217113,0.24062953030274936
40,12,10,1.5,14,0.15,2.2,0.6739909241575839,0.24066152104090846
36,12,15,2.0,6,0.22,2.6,0.6739922989656065,0.24067477831119888
36,16,20,3.0,10,0.22,2.6,0.6739953835080417,0.2407849488911203
36,12,20,2.5,10,0.18,2.6,0.6739964088112974,0.2407109652663573
36,12,10,2.0,10,0.15,2.6,0.67400102072154,0.24064401122283358
36,12,10,1.5,10,0.22,2.6,0.6740021483635094,0.24064313626776535
32,12,10,2.5,14,0.18,2.2,0.6740028721140174,0.24065911345519872
36,12,20,3.0,10,0.15,2.6,0.6740066969897703,0.24070921783125837
40,16,10,3.0,6,0.15,1.8,0.6740074828075397,0.24058773173519904
40,12,20,1.5,10,0.22,2.6,0.6740083767898832,0.24073749236655279
36,16,10,2.0,10,0.22,2.6,0.6740096621503272,0.24069061058958552
36,16,15,3.0,14,0.18,2.2,0.6740140724155818,0.24077402968808817
32,12,15,3.0,14,0.15,1.8,0.6740189873673097,0.24068827617075364
40,16,20,3.0,14,0.22,2.2,0.6740206676484869,0.2408905809184951
36,12,15,2.5,6,0.22,1.8,0.6740239583808447,0.24066556577095394
40,12,20,2.0,14,0.18,2.6,0.6740267407746486,0.2407784432300918
40,16,10,2.0,14,0.18,1.8,0.6740287146887474,0.24072419851064586
36,12,10,2.0,10,0.18,1.8,0.6740322263674977,0.24065737918923588
36,12,10,2.0,6,0.22,1.8,0.6740357424606952,0.24064660224464363
32,12,10,3.0,6,0.15,2.6,0.674036913182846,0.24061746471331422
40,16,20,2.5,14,0.22,2.6,0.6740376744392538,0.24086887496076761
40,12,20,2.0,10,0.18,2.6,0.6740415881248826,0.24075076932863929
40,16,10,2.5,6,0.15,2.6,0.6740420050043417,0.24065797335358788
36,16,15,2.5,10,0.22,2.2,0.6740423985373081,0.24074681815130827
36,12,15,2.0,14,0.18,2.2,0.6740424485974189,0.2407135927274483
36,12,20,2.5,10,0.22,1.8,0.6740443171957051,0.24073409741707194
36,12,20,3.0,6,0.22,2.6,0.6740444675187747,0.2407518025339517
36,12,25,3.0,14,0.22,2.2,0.6740575375446143,0.24084405381453675
36,12,20,2.0,14,0.22,2.6,0.6740585710970455,0.24076675727215693
40,12,20,2.0,14,0.22,1.8,0.6740598758085645,0.24079618904627464
40,16,15,2.5,6,0.22,2.6,0.6740603231736207,0.2407771982095317
32,12,10,2.5,6,0.22,2.6,0.6740626599907036,0.24067053120403525
40,12,20,2.5,10,0.15,2.6,0.6740647640012057,0.24075569213160042
40,20,15,3.0,14,0.22,2.6,0.6740682522255167,0.24092306928473628
40,12,25,2.5,10,0.22,2.2,0.6740689994185509,0.24082766821222773
36,12,10,1.5,14,0.22,2.6,0.6740776333430398,0.24069071663526118
40,16,15,3.0,14,0.15,1.8,0.6740789435741519,0.2408136862852112
36,16,10,2.0,14,0.22,2.6,0.6740816817337401,0.2407436246192277
40,12,15,2.5,6,0.15,1.8,0.6740842126758445,0.2406347871682359
36,12,25,2.5,10,0.22,2.6,0.6740862440059238,0.240799375708799
36,16,15,2.5,14,0.22,2.2,0.6740864923024179,0.24080089828505
32,16,10,3.0,10,0.22,2.2,0.6740875563647064,0.24072869517298
40,12,20,1.5,14,0.22,2.6,0.6740880133163211,0.24079549744185547
40,20,10,3.0,10,0.18,2.2,0.6740897252237227,0.24079454810423567
40,16,15,3.0,10,0.15,2.2,0.6740902670973618,0.24076951701330793
40,12,15,1.5,14,0.18,2.2,0.6740948164913038,0.24074809646029038
32,16,10,3.0,14,0.22,2.2,0.6740982542646836,0.24076169055422533
40,12,15,1.5,6,0.22,2.2,0.6740995119873505,0.2407286371348301
40,16,15,3.0,6,0.22,2.2,0.6741009526555342,0.24078499854679628
40,16,10,1.5,10,0.22,2.2,0.6741027841676739,0.2407359597154038
40,12,20,2.0,10,0.22,1.8,0.6741051623966648,0.2407815717834707
36,16,10,3.0,6,0.18,2.6,0.6741070972321649,0.24071051940901148
40,16,15,2.5,14,0.15,2.6,0.6741096061044592,0.24082205326349546
32,12,15,2.5,14,0.22,1.8,0.6741108635113395,0.2407386345255447
32,12,15,2.5,14,0.18,2.6,0.6741109250322583,0.2407375586882632
36,20,10,3.0,14,0.22,2.6,0.6741110612420927,0.24085176039130832
40,16,10,1.5,14,0.22,2.2,0.6741143831548618,0.24075900699281633
36,12,20,3.0,10,0.18,1.8,0.6741191332311857,0.24075941218385546
32,12,10,2.5,10,0.18,2.2,0.6741226075607228,0.2406959334205462
36,16,10,2.5,10,0.18,2.2,0.674124195247731,0.24073840244387534
32,12,20,3.0,14,0.18,2.6,0.6741255591628109,0.24078689317094043
40,12,25,3.0,10,0.18,2.6,0.6741271739612568,0.24085765278899846
40,12,20,2.5,14,0.15,2.2,0.6741312831268133,0.240828346138788
40,20,10,2.0,10,0.22,2.6,0.6741317547860628,0.24080884969634267
36,12,15,1.5,10,0.22,2.6,0.6741389823625612,0.24073810253353892
32,12,15,3.0,10,0.15,2.2,0.6741412262280809,0.24071878310075845
32,12,20,3.0,14,0.22,1.8,0.6741423156865043,0.2407966810111009
36,16,10,2.5,6,0.22,2.6,0.6741436407000821,0.24075806135634023
40,12,15,2.0,10,0.15,1.8,0.6741451824409791,0.2407397084747647
36,12,15,2.0,10,0.18,2.2,0.6741521071645163,0.2407404775889052
40,12,10,1.5,10,0.15,2.2,0.6741544136986006,0.2407214345972711
32,12,10,3.0,6,0.18,1.8,0.67415614431461,0.24066909121266025
40,16,10,2.0,10,0.15,2.6,0.6741576035544632,0.24075618881568692
36,12,15,2.5,6,0.18,2.2,0.6741612538320768,0.2407151766890103
36,12,15,2.5,10,0.15,1.8,0.6741619556266132,0.24073362564517584
32,12,10,2.5,14,0.15,2.6,0.674163733667648,0.24073201741964254
36,16,15,3.0,10,0.18,2.2,0.6741662352366531,0.24079681842645298
40,12,25,3.0,14,0.18,2.6,0.6741674980859705,0.24093902486205937
40,20,10,3.0,14,0.15,2.6,0.6741681030730327,0.24087270997149585
40,12,25,2.5,14,0.22,2.2,0.6741683145330871,0.24092084055201754
32,12,15,3.0,6,0.22,2.2,0.6741690587635937,0.24073947442576654
40,12,20,3.0,6,0.18,2.6,0.6741694704576067,0.24078167164480682
36,16,20,3.0,14,0.22,2.6,0.6741708186450557,0.24090994757027223
40,12,15,1.5,10,0.18,2.2,0.6741730797939239,0.2407630504034407
32,16,15,3.0,10,0.22,2.6,0.6741748704692774,0.24080275290310102
32,12,15,2.5,10,0.18,2.6,0.6741776432212669,0.24074517032485154
40,16,10,2.0,14,0.15,2.2,0.6741785994422336,0.24078981092930307
36,12,10,2.0,6,0.18,2.2,0.674181058237647,0.24070793152333078
32,12,10,2.5,14,0.18,1.8,0.6741814242062997,0.2407397849545825
32,12,20,2.5,10,0.22,2.6,0.6741826414940911,0.24078298299258313
36,12,20,2.5,14,0.18,2.2,0.6741835955684085,0.24082758924545555
36,16,10,2.5,14,0.15,2.6,0.6741850914748003,0.24079084320438826
40,16,15,2.5,14,0.18,1.8,0.6741863184782774,0.24085713231483205
40,12,20,2.5,10,0.18,1.8,0.6741871420152677,0.24081053328835325
40,12,25,2.0,10,0.22,2.6,0.6741912833713645,0.2408723953086388
32,12,15,2.5,10,0.22,1.8,0.674193083277914,0.24075258407026962
40,16,10,2.5,6,0.18,1.8,0.674195677771394,0.24072360672253287
36,12,10,2.0,14,0.15,1.8,0.6741964698709506,0.24074946127395955
32,12,20,3.0,10,0.18,2.6,0.6741975553550393,0.24078557879475054
40,12,15,2.0,6,0.15,2.6,0.6741982798444736,0.24073558578061435
36,12,10,2.0,10,0.15,2.2,0.6742009491766028,0.2407352226043089
36,12,15,1.5,14,0.22,2.6,0.6742046148598505,0.2407835499226556
28,12,10,3.0,10,0.22,2.6,0.6742062496988502,0.24073817287909477
40,12,25,3.0,10,0.22,1.8,0.6742106361186819,0.24089816023786298
32,12,10,3.0,6,0.15,2.2,0.6742107583702313,0.2406868307459655
40,20,10,2.0,14,0.22,2.6,0.6742114533531345,0.24087264327736954
40,12,20,2.5,6,0.22,2.2,0.6742217300464043,0.24083266834258993
40,20,10,2.5,14,0.18,2.6,0.6742218479432897,0.24088829748811516
32,12,25,3.0,10,0.22,2.6,0.6742229580991687,0.24083806536603167
40,12,25,3.0,14,0.22,1.8,0.6742252090277144,0.24096982520789187
36,12,25,2.5,14,0.22,2.6,0.6742255340890079,0.24089871923967807
40,12,10,1.5,6,0.15,2.6,0.6742266916556903,0.24073465262350296
40,16,10,2.0,10,0.18,1.8,0.6742305550474881,0.24078859442819653
36,16,10,2.5,14,0.18,1.8,0.6742307380672397,0.24081147186263865
40,16,10,2.0,6,0.18,2.6,0.6742323183540433,0.24077700770534566
32,12,20,3.0,10,0.22,1.8,0.6742346835994083,0.24080334685123256
40,12,10,1.5,14,0.15,1.8,0.6742367277769145,0.24077498986662904
