k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
36,20,10,2.5,6,0.15,1.8,0.6729288686891813,0.23998500661569963
28,16,15,3.0,6,0.22,2.6,0.6729292603515189,0.24007449221640353
28,12,25,2.0,10,0.15,2.6,0.6729294171227272,0.2400325231118428
36,12,25,1.5,6,0.15,2.2,0.6729301330944055,0.24002044099620234
32,20,20,1.5,10,0.18,2.6,0.6729308890869548,0.24006007238489432
28,16,25,2.0,14,0.15,1.8,0.6729311188669136,0.2400223627001919
28,20,25,2.0,14,0.22,1.8,0.6729340245848885,0.24006270546257297
36,20,20,1.5,10,0.15,1.8,0.6729361077421181,0.2400264202874997
32,12,10,1.5,10,0.15,2.6,0.6729374455798944,0.24004403908449737
28,16,20,1.5,14,0.22,2.6,0.6729378143243917,0.2400663477275594
28,20,10,2.0,14,0.22,1.8,0.6729393953225086,0.24005778142670567
32,12,25,2.0,6,0.18,2.2,0.6729394877764163,0.24004036867811127
28,20,15,2.5,10,0.18,2.2,0.6729398557955637,0.24004783394372117
40,20,20,2.0,6,0.15,2.2,0.6729413349600772,0.24000446086663396
28,20,10,2.5,10,0.22,1.8,0.6729426473439217,0.24005685245834033
32,20,10,1.5,14,0.15,2.2,0.6729428258639972,0.24004407084792154
28,16,15,2.0,10,0.18,2.6,0.6729446537817685,0.2400520680775927
28,12,10,3.0,6,0.18,2.2,0.6729455871307377,0.24004607523208438
32,20,15,3.0,6,0.18,2.6,0.6729473576649989,0.2400554969426482
28,12,25,1.5,14,0.18,2.6,0.6729486314526155,0.24005470908542303
28,12,15,3.0,6,0.15,2.2,0.672949695849865,0.24002095981000834
32,16,15,1.5,10,0.15,2.2,0.6729516342846796,0.24004327918493007
32,16,20,3.0,6,0.15,2.2,0.6729520388170942,0.23999854153617153
32,20,15,1.5,10,0.22,1.8,0.6729536218245005,0.24006737035537182
32,16,15,2.5,6,0.15,2.2,0.6729544368132861,0.24001802059079114
40,16,25,1.5,6,0.15,2.2,0.672955831376205,0.24002789912055275
32,20,25,2.0,10,0.18,1.8,0.6729583405457019,0.24005035908370967
36,20,25,2.0,6,0.22,2.2,0.6729593349264367,0.24009898193903256
28,16,20,2.0,10,0.18,2.6,0.6729601732937773,0.24006165132730345
32,16,20,1.5,10,0.18,1.8,0.6729613719282427,0.2400520952623896
40,20,20,1.5,6,0.15,2.6,0.67296146714159,0.2400476312390311
28,20,10,3.0,10,0.15,1.8,0.6729616489222914,0.2400282099476871
32,16,10,2.5,6,0.15,2.2,0.6729619453261468,0.240033404175373
36,16,25,2.0,6,0.15,2.6,0.6729624480746813,0.24003616570011455
36,20,15,3.0,6,0.15,1.8,0.6729625692735964,0.23996452901640206
28,20,15,2.0,14,0.15,2.6,0.6729651326712643,0.24005529494279876
32,12,15,2.0,6,0.15,1.8,0.6729670005182021,0.2400287173958437
32,20,10,2.5,6,0.22,2.2,0.6729715870687094,0.2400882403767055
32,12,20,1.5,6,0.18,2.6,0.6729720588123843,0.24006642867730346
32,12,20,2.0,6,0.15,2.2,0.6729727494588855,0.24003597701117335
28,20,15,2.0,10,0.22,2.6,0.6729732311484061,0.2400908646554292
32,16,10,2.0,6,0.18,2.6,0.6729748891778571,0.2400695544893955
32,12,15,1.5,6,0.22,1.8,0.6729763874489737,0.24006535441076673
28,12,20,2.0,10,0.15,2.2,0.6729777774888448,0.24005065960831315
32,12,10,1.5,6,0.22,2.6,0.672979746114608,0.2400745467330071
28,12,20,1.5,14,0.22,1.8,0.6729808050717309,0.24006739828092677
32,20,15,2.0,10,0.15,1.8,0.6729812986486619,0.24004231631353665
40,16,25,2.0,6,0.15,1.8,0.6729844795555985,0.23999673384009454
28,16,20,2.5,10,0.15,1.8,0.6729846254736987,0.240040945344309
36,20,15,2.0,6,0.15,2.6,0.672984764333541,0.24004933181887644
32,16,15,2.0,6,0.22,1.8,0.6729851533756462,0.24007271673135974
36,16,20,1.5,6,0.15,2.6,0.6729853520516813,0.2400581204119051
32,12,25,1.5,6,0.22,2.2,0.6729856058724998,0.24008788195456293
28,16,25,1.5,14,0.22,2.6,0.6729856305688692,0.24009351909698498
28,12,25,3.0,6,0.18,2.6,0.6729862286091102,0.24006800939607797
32,12,25,1.5,10,0.15,1.8,0.6729876856646222,0.24005170273186385
32,20,20,2.5,6,0.22,2.6,0.6729900855489217,0.24012240036319027
40,20,25,2.0,6,0.18,2.2,0.6729910099029934,0.24007083658838643
32,20,10,3.0,6,0.22,1.8,0.6729920444513265,0.24007565489847624
28,16,15,1.5,14,0.22,2.6,0.6729943233817339,0.24008786894993875
32,16,25,2.5,6,0.18,2.6,0.6729946882292166,0.24007828330233927
28,12,15,2.0,10,0.15,2.2,0.6729981043515976,0.240062203428501
32,12,10,1.5,10,0.18,1.8,0.672998694799177,0.24007258032995082
28,20,20,2.0,10,0.22,2.6,0.6730010841153391,0.24010777722056761
28,20,10,2.0,14,0.18,2.2,0.6730048281304081,0.2400814461732166
28,20,25,2.0,14,0.18,2.2,0.6730070521144693,0.24008742837694863
28,12,20,3.0,6,0.15,2.6,0.6730080247221667,0.2400532527748464
32,16,25,3.0,6,0.18,2.2,0.6730115072104254,0.2400623548652025
32,20,10,1.5,10,0.18,2.6,0.6730117852170631,0.24009208042260213
36,16,10,1.5,6,0.15,2.2,0.6730147600436152,0.2400727197458214
28,12,25,2.5,6,0.22,2.6,0.67301763081831,0.2401106801684149
32,16,25,1.5,10,0.15,2.6,0.6730177363481034,0.24008118994911556
32,12,10,2.0,6,0.18,1.8,0.6730178453935985,0.24007722008219198
36,16,25,1.5,6,0.22,1.8,0.6730179773560856,0.24010006751182902
28,12,10,2.0,10,0.22,2.2,0.6730183832184786,0.2400843589631017
36,20,10,2.0,6,0.18,1.8,0.6730184401198074,0.2400669361122148
28,20,20,2.0,14,0.15,2.6,0.6730209620081703,0.2400825402953437
28,12,20,2.5,6,0.22,2.2,0.6730216405795487,0.2400972863204686
28,12,20,1.5,10,0.22,2.6,0.6730218267708908,0.24009386919169573
28,20,20,2.5,10,0.18,2.2,0.6730232886216623,0.24008796697631302
32,20,25,1.5,14,0.18,1.8,0.6730245137480009,0.24009128616518025
28,16,10,3.0,6,0.22,2.6,0.6730282834920427,0.2401176195260319
32,16,20,1.5,6,0.22,2.6,0.6730294445526801,0.24012149986476466
28,12,15,2.5,6,0.18,2.6,0.6730320448286925,0.24008902482580954
40,20,20,3.0,6,0.15,1.8,0.6730329930104043,0.23997039398636602
28,16,15,2.0,10,0.22,1.8,0.6730349826729652,0.24009473919083646
28,20,25,2.5,10,0.22,1.8,0.673035493276524,0.24010541483817077
28,12,25,1.5,14,0.22,1.8,0.6730363357678422,0.2400970209575424
36,20,25,2.5,6,0.18,2.6,0.6730378924295227,0.24010521019605943
28,12,15,1.5,14,0.18,2.6,0.6730383199612132,0.2400910531357593
32,20,15,2.5,6,0.22,2.2,0.6730403539569406,0.2401223336132262
40,20,25,1.5,6,0.22,1.8,0.6730409714489166,0.24012135646887084
28,20,10,2.5,10,0.18,2.2,0.6730436294046463,0.2400963092720586
28,12,25,2.0,10,0.18,1.8,0.6730439686953488,0.24008533755899322
32,20,15,1.5,14,0.15,1.8,0.6730501843823212,0.2400851659871357
36,20,20,2.0,6,0.22,1.8,0.6730521673810196,0.2401123880680543
32,20,10,2.0,10,0.15,1.8,0.6730536215468932,0.24008074100640725
28,20,20,3.0,10,0.15,1.8,0.6730543054041047,0.24006507158291085
28,12,20,1.5,14,0.18,2.2,0.6730553903724816,0.24009861620513187
28,12,25,1.5,10,0.22,2.6,0.6730576387686171,0.240115896104933
40,20,25,3.0,6,0.15,2.6,0.6730586543669214,0.24004761048267573
28,16,10,2.0,14,0.15,1.8,0.6730610529365274,0.24008922453179365
28,12,10,3.0,6,0.15,2.6,0.6730611950062773,0.24009467605892945
36,20,10,1.5,6,0.22,1.8,0.6730612815809444,0.24011802944091468
32,20,20,1.5,10,0.22,1.8,0.6730614933522681,0.24012137417288698
32,20,25,2.0,10,0.15,2.2,0.6730621274665456,0.24009073882481197
32,16,20,1.5,10,0.15,2.2,0.6730645743459079,0.24009573523792252
28,16,25,2.0,10,0.18,2.6,0.673065200587768,0.24011338429311072
28,16,20,2.0,10,0.22,1.8,0.673065997958125,0.24011155813790452
32,16,20,2.0,6,0.18,2.6,0.6730664338409292,0.24011321648022527
32,20,15,2.0,6,0.22,2.6,0.673069038177596,0.24014921689921745
36,16,25,3.0,6,0.15,1.8,0.6730692091493141,0.2400037344594493
28,20,25,2.0,10,0.22,2.6,0.6730749594035716,0.2401456049981016
36,16,20,2.0,6,0.15,1.8,0.6730761187876588,0.2400554147828132
32,16,20,2.5,6,0.15,2.6,0.6730776042322899,0.24008457590497537
32,20,10,3.0,6,0.18,2.2,0.6730788008322937,0.2401010128405173
32,20,25,1.5,10,0.18,2.6,0.673085594536494,0.24013551658788407
28,20,15,2.0,14,0.18,1.8,0.6730858510639112,0.24011069956371575
32,16,10,1.5,10,0.15,2.6,0.6730902649099727,0.24011597581280172
32,12,10,2.0,6,0.15,2.2,0.6730907604191816,0.24010911963046805
28,20,15,2.5,10,0.15,2.6,0.673090818496599,0.24010869404050028
28,16,10,2.0,10,0.22,2.2,0.673091380172695,0.24012629617664985
36,20,15,1.5,6,0.22,1.8,0.6730915701284363,0.24013347184525655
32,20,10,2.0,6,0.22,2.6,0.6730963786287686,0.24015701934213296
40,20,25,2.5,6,0.15,2.6,0.6730966780271853,0.2400801434460224
32,16,15,2.0,6,0.18,2.2,0.6730986460198617,0.24011640982633894
28,12,15,1.5,14,0.22,1.8,0.673098983477843,0.240120418633252
32,12,10,1.5,10,0.15,2.2,0.6730992553310838,0.2401197893858572
36,20,10,2.0,6,0.15,2.2,0.6731008667065361,0.2400969532623327
32,12,15,1.5,6,0.18,2.2,0.6731021225233219,0.2401198198023006
28,20,10,2.0,14,0.15,2.6,0.673103651514243,0.24012016181824036
32,20,25,1.5,14,0.15,2.2,0.6731036774273305,0.2401211164823461
32,20,25,3.0,6,0.22,2.6,0.6731053227923266,0.24018504034900523
32,20,15,1.5,10,0.18,2.2,0.6731059035616764,0.2401313201852565
32,12,20,1.5,6,0.22,1.8,0.673106087023549,0.24012950965156574
32,16,10,2.0,6,0.22,1.8,0.6731090837867593,0.2401319378731892
32,20,20,3.0,6,0.22,2.2,0.6731103600288725,0.240158924146959
28,16,10,2.5,10,0.15,1.8,0.6731122838634607,0.24011069728818435
36,20,20,2.5,6,0.15,2.6,0.6731136873350209,0.24009394146009602
32,12,25,2.0,6,0.15,2.6,0.673113884370436,0.24011023343308863
28,12,10,2.5,6,0.22,2.6,0.6731148003381886,0.24014335568925066
28,16,20,1.5,14,0.22,2.2,0.6731155435319215,0.2401451708266301
32,20,10,1.5,10,0.22,1.8,0.6731156871235869,0.24014098764458564
28,12,25,1.5,14,0.18,2.2,0.6731159051342349,0.24012958894048203
28,12,25,2.0,10,0.15,2.2,0.6731196095063988,0.24011687823802136
28,20,25,2.0,14,0.15,2.6,0.6731199938273185,0.24012994665698345
40,20,15,1.5,6,0.15,1.8,0.673121287296515,0.2400898098774077
28,16,20,3.0,6,0.22,2.6,0.6731227178118453,0.24016939573098525
40,20,20,2.5,6,0.15,1.8,0.6731314964440311,0.24003946207486782
28,20,15,2.0,14,0.15,2.2,0.6731320506540708,0.24012638424945987
32,16,25,2.0,6,0.22,2.2,0.6731338480201156,0.24016473339235722
28,20,10,2.0,10,0.22,2.6,0.6731339548756098,0.2401628080441409
28,20,25,2.5,10,0.18,2.2,0.6731431357520087,0.24014501342146852
28,16,15,2.0,10,0.18,2.2,0.673143497235525,0.24014051824295046
28,20,20,2.0,14,0.18,1.8,0.6731496432600611,0.24014149972171114
32,12,25,2.5,6,0.15,1.8,0.6731533418831638,0.2400862119660547
28,16,15,1.5,14,0.22,2.2,0.6731573414216996,0.24016079325717413
28,12,15,1.5,10,0.22,2.6,0.6731596616505244,0.24015417758270638
36,20,20,3.0,6,0.18,1.8,0.6731608028584889,0.24009328446704997
28,12,20,1.5,14,0.15,2.6,0.6731610954076599,0.24014429637088813
32,16,25,3.0,6,0.15,2.6,0.6731614030920517,0.2401104066382592
28,12,25,3.0,6,0.22,1.8,0.6731640595451971,0.24014928486091497
28,12,20,3.0,6,0.18,1.8,0.6731679123762194,0.24012332509523104
32,20,15,3.0,6,0.22,1.8,0.6731679211408663,0.24015431867813272
32,20,10,2.5,6,0.18,2.6,0.6731683061163913,0.24016177386253318
28,12,15,2.5,6,0.22,1.8,0.6731685283466837,0.24015266877750266
28,16,15,3.0,6,0.22,2.2,0.6731689571180977,0.2401722389046278
28,12,20,2.5,6,0.18,2.6,0.6731693240548543,0.24015422857446017
28,16,25,2.5,10,0.15,1.8,0.6731696342246705,0.24012568291362862
32,16,25,1.5,10,0.18,1.8,0.6731707789826502,0.2401513981637642
28,12,15,1.5,14,0.18,2.2,0.6731709961405988,0.24015170761042232
28,12,10,3.0,6,0.18,1.8,0.6731728715346955,0.240143856713637
36,16,25,2.0,6,0.18,1.8,0.6731735796437942,0.24012820323620584
32,20,20,2.0,10,0.15,1.8,0.6731750754012176,0.2401305609218276
28,16,25,1.5,14,0.22,2.2,0.6731755631787255,0.2401772368153797
36,16,20,1.5,6,0.18,1.8,0.6731764485258865,0.24014404496067884
36,16,25,1.5,6,0.18,2.2,0.6731768089708343,0.24016109150201367
28,16,20,2.0,10,0.18,2.2,0.6731786087422961,0.24015802442350154
28,20,20,2.5,10,0.15,2.6,0.673179626473748,0.2401502496194619
28,12,15,3.0,6,0.15,1.8,0.6731811217174762,0.2401162084201907
32,20,10,1.5,14,0.15,1.8,0.6731816776634482,0.24014909656096645
28,16,25,2.0,10,0.22,1.8,0.673181879242517,0.24016829941439943
40,20,20,1.5,6,0.18,1.8,0.6731842160696572,0.24014549849463906
32,12,10,1.5,6,0.22,2.2,0.6731862993431,0.24016986716138536
28,12,10,2.0,10,0.18,2.6,0.6731864487754295,0.240162752786771
36,20,15,2.0,6,0.18,1.8,0.6731871924764844,0.2401377292348204
32,16,10,1.5,10,0.18,1.8,0.6731871965136755,0.2401609007291606
36,20,25,3.0,6,0.22,1.8,0.6731893761342932,0.24016674487730127
32,16,10,1.5,6,0.22,2.6,0.6731894313778131,0.24018493290029622
28,20,10,2.5,10,0.15,2.6,0.6731911607120717,0.24015700758466507
32,16,15,1.5,6,0.22,2.2,0.6731927815248275,0.24018374687507674
32,20,20,1.5,14,0.15,1.8,0.673195017084488,0.24015256484492398
36,20,20,2.0,6,0.18,2.2,0.6731977707086437,0.24016332352943892
28,20,20,2.0,14,0.15,2.2,0.6731984370525491,0.2401578115813795
32,16,25,2.5,6,0.22,1.8,0.6732012017361023,0.2401722052087631
28,12,20,3.0,6,0.15,2.2,0.6732026138030597,0.2401317892899175
36,16,15,1.5,6,0.15,1.8,0.6732114275847885,0.24014325483359422
28,20,10,2.0,14,0.18,1.8,0.6732134716328922,0.24017060278986532
28,12,15,2.0,10,0.15,1.8,0.6732142615929706,0.24016064128882714
28,12,20,2.0,10,0.15,1.8,0.6732165430009593,0.24015790565138515
28,12,10,3.0,6,0.15,2.2,0.6732174132632811,0.24016098881721534
36,20,10,1.5,6,0.18,2.2,0.6732175922008832,0.24018216274974905
32,20,20,1.5,10,0.18,2.2,0.6732190031972355,0.24018649362253663
28,20,25,3.0,10,0.15,1.8,0.6732191713493053,0.24014029902751818
28,12,10,2.0,10,0.22,1.8,0.6732199164389924,0.24017829529579593
32,20,10,3.0,6,0.15,2.6,0.6732226634432691,0.24015037044735438
32,20,25,1.5,10,0.22,1.8,0.6732242485936124,0.240200450745553
32,16,10,2.0,6,0.18,2.2,0.6732252712478707,0.24017975568270658
36,20,20,1.5,6,0.18,2.6,0.6732253735393955,0.2401992938916479
40,20,25,1.5,6,0.18,2.2,0.6732279580371727,0.24018984229605084
28,12,25,1.5,14,0.15,2.6,0.6732279901101041,0.24017711407997294
28,20,15,2.0,10,0.22,2.2,0.6732283685093402,0.2402028334738767
32,12,25,1.5,6,0.18,2.6,0.6732284053737797,0.24019013487381982
28,12,20,1.5,10,0.22,2.2,0.6732286449640164,0.2401885475160633
28,12,25,3.0,6,0.18,2.2,0.6732300986347973,0.2401678943508265
40,20,25,2.0,6,0.15,2.6,0.6732333043742459,0.24015749640845968
32,16,10,2.5,6,0.15,1.8,0.6732333084968803,0.24014665891422837
36,20,20,3.0,6,0.15,2.2,0.6732344593700648,0.2401102624191693
32,16,15,1.5,10,0.15,1.8,0.6732347482844979,0.24017019969380846
32,12,20,1.5,6,0.18,2.2,0.6732371220229798,0.2401842718908664
28,16,10,3.0,6,0.22,2.2,0.6732388981534885,0.24020458703406394
32,16,25,1.5,6,0.22,2.6,0.6732394332635545,0.24022575042560942
32,16,20,2.0,6,0.22,1.8,0.6732427751116069,0.24019471752313518
28,20,15,2.5,10,0.18,1.8,0.6732431939513049,0.24017767905368176
28,12,15,2.5,6,0.18,2.2,0.6732458121543677,0.24018228427119442
36,20,15,2.5,6,0.15,1.8,0.673246105695365,0.24011424535449652
32,20,15,2.5,6,0.18,2.6,0.6732468627289329,0.2401966169153054
32,16,15,2.5,6,0.15,1.8,0.6732471464177966,0.24013681631341077
36,20,15,1.5,6,0.18,2.2,0.6732495138862844,0.24019543114478023
36,20,25,2.0,6,0.18,2.6,0.6732495557040928,0.24020728381462333
36,20,25,1.5,6,0.22,2.2,0.6732496032409874,0.24023421687957433
28,12,20,1.5,14,0.18,1.8,0.67325068354864,0.24018641720698422
32,12,20,2.0,6,0.15,1.8,0.6732508136371077,0.24015318052811055
28,20,25,2.0,14,0.18,1.8,0.6732546124465814,0.24019152248288322
32,20,15,3.0,6,0.18,2.2,0.6732559448814672,0.24017723427391377
36,16,25,2.0,6,0.15,2.2,0.6732583834979108,0.24015586260644223
28,20,10,2.0,14,0.15,2.2,0.6732588038945184,0.24018666517913814
28,12,25,2.5,6,0.22,2.2,0.6732594590714509,0.24021228012022122
32,20,25,2.5,6,0.22,2.6,0.6732633712617102,0.24025314701164713
36,12,25,1.5,6,0.15,1.8,0.6732655294326493,0.24016183417535913
32,20,10,1.5,10,0.18,2.2,0.6732658154394037,0.24020562395667344
36,20,25,1.5,10,0.15,1.8,0.6732662812210238,0.2401789784965577
28,16,20,1.5,14,0.18,2.6,0.6732671395333184,0.2402089360491274
36,16,20,1.5,6,0.15,2.2,0.6732674626208757,0.2401780672044106
28,20,20,2.0,10,0.22,2.2,0.6732683837232979,0.24022448393327175
32,20,20,2.0,6,0.22,2.6,0.6732698158875734,0.24024801542921748
28,12,15,1.5,14,0.15,2.6,0.6732707811957447,0.2401960393235234
32,16,20,2.5,6,0.18,1.8,0.673271033662444,0.24016885982202837
32,16,15,2.0,6,0.15,2.6,0.6732710995670219,0.24018673387015088
36,20,15,2.0,6,0.15,2.2,0.6732712136984084,0.24016619739229775
32,12,15,1.5,6,0.15,2.6,0.6732752841700727,0.2401962828950854
32,16,25,1.5,10,0.15,2.2,0.6732757730279024,0.24019495303616814
32,16,20,3.0,6,0.15,1.8,0.6732776491956853,0.2401241390555121
28,16,10,2.0,10,0.18,2.6,0.6732788452997602,0.24020983425100037
28,12,10,2.5,6,0.22,2.2,0.6732835565785787,0.24021782846457568
28,12,25,1.5,10,0.22,2.2,0.6732836984937518,0.24021856791840837
36,20,25,2.5,6,0.22,1.8,0.6732837313384304,0.24021502724303476
32,16,10,1.5,10,0.15,2.2,0.6732897209923548,0.24020701508978107
40,20,20,1.5,6,0.15,2.2,0.6732901945630271,0.24018242686420227
32,12,25,2.0,6,0.18,1.8,0.6732910323690553,0.24018939478201776
36,20,25,3.0,6,0.18,2.2,0.6732917149885767,0.24018772126966814
28,16,15,2.0,10,0.15,2.6,0.6732933999427012,0.24020547605908155
28,16,25,2.0,10,0.18,2.2,0.6732979237759699,0.24021544457528793
36,16,25,2.5,6,0.15,1.8,0.6732989333786461,0.24013058689968517
36,16,10,1.5,6,0.15,1.8,0.6732994948813045,0.24019769374148267
28,16,15,1.5,14,0.18,2.6,0.6733004896917912,0.24022204644363443
32,20,20,3.0,6,0.18,2.6,0.6733030962341561,0.2402193658782996
28,12,20,1.5,14,0.15,2.2,0.6733041157075621,0.24020867813820657
28,20,25,2.5,10,0.15,2.6,0.6733051716702896,0.24020915413260194
28,20,25,2.0,14,0.15,2.2,0.6733060585197345,0.24020863298658196
32,16,25,2.5,6,0.18,2.2,0.6733071969852049,0.2402058700209615
28,16,15,3.0,6,0.18,2.6,0.6733080598630351,0.24022020267916627
28,12,15,2.0,6,0.22,2.6,0.673308116582676,0.240234273620355
32,20,15,1.5,10,0.15,2.6,0.6733116983098838,0.24021977483504578
28,20,15,1.5,14,0.22,2.6,0.6733121493112065,0.24025097135208998
28,20,20,1.5,14,0.22,2.6,0.6733128656630976,0.24025516038768105
32,12,10,2.0,6,0.15,1.8,0.673313953103823,0.24020841877771126
32,12,10,1.5,10,0.15,1.8,0.6733156247913392,0.24022108186341493
28,20,15,2.5,10,0.15,2.2,0.6733209474821279,0.24020754623457063
32,20,20,2.5,6,0.22,2.2,0.673322003982986,0.24025594237173778
28,12,10,2.0,10,0.18,2.2,0.6733243339732247,0.2402266078687902
28,12,20,2.5,6,0.22,1.8,0.6733246105591658,0.2402264360839694
40,20,25,3.0,6,0.18,1.8,0.6733277246076889,0.24015671275554054
28,12,25,1.5,14,0.18,1.8,0.6733292604136933,0.2402245783621431
32,16,20,2.5,6,0.15,2.2,0.6733300046554919,0.2401861375286876
28,20,10,2.5,10,0.18,1.8,0.6733309628343184,0.24022034900833797
28,12,20,2.0,6,0.22,2.6,0.6733331632205829,0.24025123921927222
28,16,15,2.5,6,0.22,2.6,0.6733342541064001,0.24026017983439601
28,16,25,1.5,14,0.18,2.6,0.6733358052622335,0.24024392889304702
28,16,20,2.0,10,0.15,2.6,0.6733374261129624,0.24022580437258403
28,20,20,2.5,10,0.18,1.8,0.6733411426843742,0.24022324672038173
32,16,20,1.5,6,0.22,2.2,0.6733413504829319,0.24025828047744888
28,12,15,1.5,10,0.22,2.2,0.6733429131825317,0.2402389919785113
28,12,25,3.0,6,0.15,2.6,0.6733439269697736,0.2402068119183893
28,20,15,2.0,14,0.15,1.8,0.6733458960835028,0.24021711772741974
28,12,15,1.5,14,0.18,1.8,0.673346363071019,0.2402317160396497
32,20,10,2.5,6,0.22,1.8,0.6733500139537116,0.24024434526162972
28,16,10,2.0,10,0.22,1.8,0.6733503002007193,0.2402434643758421
36,20,20,2.5,6,0.18,1.8,0.6733505458869199,0.24019477863095035
40,20,20,2.0,6,0.15,1.8,0.6733523239986585,0.24016467511139922
28,20,25,2.0,10,0.22,2.2,0.6733523413902364,0.24026627876296583
40,20,25,2.5,6,0.18,1.8,0.6733553107023236,0.2401876158867602
32,12,25,2.0,6,0.15,2.2,0.6733582264775295,0.24021280659109912
28,16,20,1.5,10,0.22,2.6,0.6733583302587779,0.24026347017450583
40,16,25,1.5,6,0.15,1.8,0.6733600265699197,0.24019284411841516
32,16,20,2.0,6,0.18,2.2,0.6733603798738488,0.24023808816353145
28,16,25,3.0,6,0.22,2.6,0.6733618739837225,0.24028463000520242
28,16,20,1.5,14,0.22,1.8,0.6733637315384108,0.24025532612054826
28,20,25,1.5,14,0.22,2.6,0.6733646246451743,0.2402827108554011
32,16,20,1.5,10,0.15,1.8,0.6733715519356474,0.24023179758063107
32,16,25,2.0,6,0.18,2.6,0.6733729763047093,0.24025800341207929
28,20,10,2.0,10,0.22,2.2,0.6733770641233441,0.24027035756028392
28,12,25,2.0,10,0.15,1.8,0.6733770722273267,0.2402313811396039
28,12,15,2.5,6,0.15,2.6,0.673377278175477,0.2402369724915239
28,16,10,3.0,6,0.18,2.6,0.673377689911853,0.24025604234232037
32,12,25,1.5,6,0.22,1.8,0.6733796997410605,0.24026115297273115
32,16,25,3.0,6,0.18,1.8,0.6733801369218497,0.24020338775208794
28,12,25,1.5,14,0.15,2.2,0.6733847248917202,0.24024702372316967
28,16,20,3.0,6,0.22,2.2,0.6733853979991938,0.2402755154109226
28,16,15,1.5,14,0.22,1.8,0.6733858532709421,0.2402630978605709
32,20,25,1.5,10,0.18,2.2,0.673387008645266,0.2402670587984891
32,20,15,2.0,6,0.22,2.2,0.6733892937508753,0.24028436079165325
32,12,10,1.5,6,0.18,2.6,0.6733902423385808,0.2402632672946511
32,20,25,1.5,14,0.15,1.8,0.6733910444061196,0.2402440858934938
32,20,10,2.0,6,0.22,2.2,0.6733925766662071,0.24028359264542531
32,16,10,2.0,6,0.15,2.6,0.6733958290806468,0.24025254403497726
28,12,15,1.5,14,0.15,2.2,0.6733982335739426,0.24025418018550562
28,16,10,1.5,14,0.22,2.6,0.6734019349029331,0.24027715902876298
28,16,15,1.5,10,0.22,2.6,0.6734021156808685,0.2402797925760831
36,16,25,1.5,6,0.15,2.6,0.6734047731911429,0.2402529060209358
32,12,15,1.5,6,0.18,1.8,0.6734048560834065,0.2402560090588793
28,12,20,2.5,6,0.18,2.2,0.6734055170553449,0.24025561065886888
28,16,15,2.0,10,0.18,1.8,0.6734065941127011,0.24025753540391656
32,20,15,3.0,6,0.15,2.6,0.6734077994285915,0.24022682720201535
28,20,10,2.5,10,0.15,2.2,0.6734083709657807,0.24025100831147964
32,20,25,2.0,10,0.15,1.8,0.6734100517878618,0.24023859980314682
28,12,10,2.5,6,0.18,2.6,0.6734102101956512,0.24027150754209606
28,16,25,1.5,10,0.22,2.6,0.6734140109881203,0.24029374671283743
36,20,20,2.0,6,0.15,2.6,0.673416415555967,0.24024598547406742
36,20,20,1.5,6,0.22,1.8,0.6734168960027495,0.24028758676348552
36,20,25,2.5,6,0.18,2.2,0.6734176407601067,0.24025503962884473
32,20,10,3.0,6,0.18,1.8,0.6734184281274155,0.24023380260319352
32,12,20,1.5,6,0.15,2.6,0.6734188300633357,0.24026216504791242
28,20,20,2.5,10,0.15,2.2,0.6734209795632539,0.24025338436692115
28,12,25,2.5,6,0.18,2.6,0.6734214574717869,0.2402736560181014
28,12,10,3.0,6,0.15,1.8,0.6734226929284693,0.24024819933502964
28,20,20,2.0,14,0.15,1.8,0.6734235601993716,0.24025278368637762
40,20,25,3.0,6,0.15,2.2,0.6734267882311263,0.24017999991515857
36,20,10,2.0,6,0.15,1.8,0.6734278361328517,0.24023167465629172
36,20,20,2.5,6,0.15,2.2,0.6734279367417044,0.24021596134139273
28,12,20,1.5,10,0.18,2.6,0.6734324862816674,0.2402803115324152
36,20,10,1.5,6,0.15,2.6,0.6734325045224742,0.240272652984928
32,20,20,1.5,10,0.15,2.6,0.6734329554811134,0.2402772982754115
32,16,15,1.5,6,0.18,2.6,0.6734339391973826,0.2402868292452105
32,16,25,3.0,6,0.15,2.2,0.6734372151182932,0.2402164336171171
32,16,15,2.0,6,0.18,1.8,0.6734404449631335,0.24026257578263677
28,16,25,1.5,14,0.22,1.8,0.6734405345343861,0.24029414093694287
28,20,15,2.0,10,0.18,2.6,0.6734468050143481,0.2402949006647163
32,16,10,1.5,6,0.22,2.2,0.6734469113663414,0.24030092406834666
32,20,25,3.0,6,0.22,2.2,0.673449267469002,0.2403172131675996
32,20,15,2.5,6,0.22,1.8,0.6734499447023059,0.24028875566969374
28,16,20,1.5,14,0.18,2.2,0.6734516828566349,0.24029099096015763
40,20,25,2.5,6,0.15,2.2,0.6734541016413164,0.2402140338956415
28,12,10,2.0,10,0.15,2.6,0.673456444904337,0.24028812290173385
28,12,20,3.0,6,0.15,1.8,0.6734574944115127,0.24023463656972466
28,16,10,2.0,10,0.18,2.2,0.6734588774988021,0.24029088643089577
32,20,10,2.5,6,0.18,2.2,0.673459057606916,0.2402825981272994
28,20,10,2.0,14,0.15,1.8,0.6734610104336548,0.24027323834116696
